sentiment,text
1,jus tell me wts wrong aaa..
1,i want a macbook too XD..
1,I need to pay Geico and a host of other bills but that is neither here nor there.
0,"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only "" — the sign listed several criteria of which my crappy Honda qualified for none."
0,"stupid, stupid UCLA.."
1,Perhaps I can hint it to my husband to buy me a Acura for graduation or even a nice Honda would be great instead of driving that big van all by myself..
0,I hate London!!!!!!!
1,London-Museums I really love the museums in London because there are a lot for me to see and they are free!
1,cause obviously toyota dealer is cheating on my feelings..
1,"Hey Sean, check out the music of The Estate, out of San Francisco and The Beautiful Girls, out of Sydney."
1,I think Angelina Jolie is beautiful.
1,& i adore my little honda < 3.
1,"Because, honestly, the scariest thing I can imagine is staying here for the rest of my life and I really truely love living in Boston.."
0,I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.
1,& i adore my little honda < 3.
1,I loved Boston and MIT so much and still do.
1,"I love the London Little People, btw."
1,i love in seattle..
0,"On monday, my poor crappy white toyota was finally donated away.."
1,I'm still not sure if I like London.
0,i wouldnt really recommend uk anymore i hate london.
1,"well, i had a piece of crap toyota celica but it died in portland and i got a ford ranger.."
0,"i think if i hate boston, ill just disappear to california for the summers..."
1,miss you aaa ~..
1,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
0,"By the way, I hate LONDON..."
1,god i love the geico ghekko.
1,Love Story in Harvard.
1,I miss London...
1,I LOVE MY TOYOTA COROLLA S! Except...
0,"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)"
0,All san Francisco has are shitty little old apts in this price range...
1,i like the lakers too.
1,"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before."
1,I love my toyota...
1,", Boston is great..."
1,= D i love Tom Cruise!!!
0,yesterday was going ok.. then he came and seen me on break yesterday and the stupid mit said soemthing to me and b freaked out..
0,Its no wonder the New York Knicks suck at basketball every year.
1,I think it's pretty clear Angelina Jolie is an ignorant racist.
1,But I bought my old car less because I liked it and more as a favor because I've wanted a Toyota since high school ( I took drivers ed.
1,"* I want Angelina Jolie to say "" You know this is gonna sound so cliche, but you're the most beautiful woman in the world "".."
1,But I miss Boston.
1,"Traffic in Seattle does stink, but it's a beautiful city to be stuck in."
1,"I love Shanghai, it's such a great city, and Hongzhou is only a two hour train ride away from it."
0,I hate Tom Cruise.
1,I FREAKING LOVE THE LAKERS.
1,LOVE STORY IN HARVARD 23.5 % vs Pinoy Dream Academy 14.6 % ( at nanatiling bangungot! ).
1,GEICO is a GREAT ride.
1,"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!"
1,"Wow, having XP on my MacBook would be awesome..."
0,"As usual the MIT tour was freakking boring, and we left during the middle of it AGAIN."
1,This superb View London Christmas gift basket is...
0,Seattle sucks!!
1,I love UCLA but miss everyone from back home.
1,"Personally, I blame Angelina Jolie, a psychologically-damaged attention-seeker who seems to have somehow convinced almost every woman on LJ that having an icon with her face on it makes you a sexually-interesting noncomformist wildchild."
1,PURDUE FUCKIN ROCKS!!!
1,"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term."
0,"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves..."
1,"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (.."
1,i love mit.
1,i miss AAA...
0,I hated Boston.
0,"â   To prove how much Dallas sucks, we have a scientist who analyzed everyone affiliated with the Dallas Mavericks on the Suck-O-Meter."
0,I needed San Francisco but not until a month ago.
1,That's why I most love the Harvard story:
0,Seattle sucks in bumper to bumper if you're on a hill with a stick shift.
0,UCLA totally sucks.
1,Funny that harvard was almost more stressful than MY AUDITION!
0,UCLA sucked.
1,"I mean, we knew Harvard was dumb anyway -- right, B-girls? -- but this is further proof)..."
0,I HATE Michael Boston!!
0,"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april..."
1,I LOVE MY LAKERS!!
1,September 04 I like toyota Echo's!.
1,i'm currently watching love at harvard on youtube(
1,The seattle scene is pretty amazing too....
0,BOSTON SUCKS!!!
0,"Mind you, I blame the mother mit der early toilet training."
0,Then we had stupid trivia about San Francisco and sci fi tv so we left...
0,"as title, tho i hate london, i did love alittle bit about london.."
0,Have I told you I hate Tom Cruise?..
0,"i think if i hate boston, ill just disappear to california for the summers..."
0,STUPID Honda products!
1,"The Harvard-Yale study was depressing, she says, "" but my thought was,'I'm not a statistic."
1,"aaa yes, thank you rosie for that excellent entry, and the musac of course..."
1,That's why I most love the Harvard story:
1,"On a lighter note, I love my macbook."
1,we need at least ONE beautiful girl at ucla.
0,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
0,"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..("
1,At least you learned good car taste from me and ditched that crappy Honda.
1,"I love the London Little People, btw."
0,"I really, really hate TOM CRUISE."
1,"With that said god i cant wait to go there, seattle is awesome."
1,Awesome diner here @ Purdue...
1,I love Boston...
0,Hate London landlords.
0,You cannot even understand how much I hate Angelina Jolie / Brad Pitt.
1,Toyota and the ugly COT...
1,", Boston is great..."
0,"i hate 3 paris hilton, halary duff, lindsay lohan."
1,i love in seattle..
0,I really hate Tom Cruise.
1,"On a lighter note, I love my macbook."
1,"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!"
0,Good Lesson details a recent horrible visit to a Toyota car dealership in her area.
1,"As much as I love the Lakers and Kobe, I still have to state the facts..."
0,"but also links to your blogs, favorite articles, funny bits, important news, why Bush sucks, why Paris Hilton sucks, why Kylie is God, etc. Please include links when emailing."
0,Cs: I've heard San Francisco is beautiful..
1,I have loved Tom Cruise since Risky Business...
0,seattle sucks!!!...
1,I like the new Capital One commercial with the barbarians working at summer camp;
0,Boston SUCKS.
0,we have a boring as shit blue 2005 toyota carolla.
1,I love the Los Angeles Lakers...
1,cause obviously toyota dealer is cheating on my feelings..
1,"well, i had a piece of crap toyota celica but it died in portland and i got a ford ranger.."
1,I'm still not sure if I like London.
1,boston college is good too < 33.
1,We in the community want Harvard to be successful in its proposed development;
0,stupid lakers.....
0,"I hate seattle, and I hate big cities, but I'm just going to have to deal with it because I'm going to see a couple girlfriends of mine from UW and SPU."
1,"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before."
1,"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!"
0,I hate Paris Hilton.
1,I just wanted to tell everyone how absolutely terrible American Airlines is.
1,i try to enjoy my time here in san francisco.......
1,i went to look into the details about my graduation gear and when i came back my beautiful blue toyota PASS got a ticket for being 5 min.
0,I'm beginning to really distrust Toyota dealerships.
1,AAA rocks.
0,Stupid UCLA.
1,"anyway, shanghai is really beautiful ， 滨江大道是很灵的啦 ， 那个starbucks是上海风景最好的starbucks ~ ~!!!"
0,UCLA was stupid.
0,I hate the Geico gecko.
1,Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..
0,Cs: I've heard San Francisco is beautiful..
0,UCLA was stupid.
1,"I have to say, I love my little toyota that, like all good hand-me-down cars, has seen enough action and pain that it has grown to be tough and persistant."
0,stupid lakers!!!!!!!!!!!
0,Have I told you I hate Tom Cruise?..
1,"Oh man, last night's Lakers playoff game was awesome."
1,i miss AAA...
0,BOSTON SUCKS!!
1,the beautiful Harvard grad —..
1,I love Boston too!
0,"Mind you, I blame the mother mit der early toilet training."
0,I hate Tom Cruise..
1,"Whilst PhotoBooth wasn't the whole reason I wanted a new MacBook, it was a pretty good one."
1,I LOVE SEATTLE.
1,"I LOVE San Francisco, it is one of my favorite cities."
0,"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..("
1,I like Purdue University's computer lab!..
0,September 26 I hate United Airlines..
0,stupid lakers!!!!!!!!!!!
1,There is a Taste of China right by GEICO that has great food.
1,I love the lakers even tho Trav makes fun of me.
1,i love my honda...
1,I was in my Range Rover after buying this incredibly expensive dress for my dog when some ugly little Honda civic hit my beautiful Range Rover.
1,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
1,I love the Los Angeles Lakers...
1,I used to like Tom Cruise but the Matt Lauer interview really turned me off.
1,I love Boston too!
1,"I mean, we knew Harvard was dumb anyway -- right, B-girls? -- but this is further proof)..."
0,"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets."
0,stupid kids and their need for Honda emblems):
0,Seattle sucks in bumper to bumper if you're on a hill with a stick shift.
1,"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it....."
1,i hate tom cruise.
0,mostly these stupid guys with their shitty honda civics trying to sup them up like they are badass.
0,"i hate 3 paris hilton, halary duff, lindsay lohan."
1,i do i love angelina jolie!..
1,= D i love Tom Cruise!!!
1,i love in seattle..
1,I like Honda...
0,I hate Paris Hilton..
1,"Geico would be great, and I really hope that works out."
1,"Wow, having XP on my MacBook would be awesome..."
1,"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah..."
